Date,Close,Open,High,Low,Vol.,Change %
"Jun 26, 2015",2333.82,2352.13,2352.73,2333.82,17.86M,-0.89%
"Jun 25, 2015",2354.74,2345.61,2369.41,2344.59,19.66M,0.25%
"Jun 24, 2015",2348.97,2340.37,2352.56,2332.76,15.12M,0.33%
"Jun 23, 2015",2341.26,2355.85,2361.06,2341.26,13.12M,-0.38%
"Jun 22, 2015",2350.09,2312.13,2352.58,2312.13,13.24M,2.21%
"Jun 19, 2015",2299.35,2328.66,2331.87,2299.35,36.44M,-1.50%
"Jun 18, 2015",2334.36,2315.57,2335.94,2304.33,22.25M,0.56%
"Jun 17, 2015",2321.39,2357.51,2368.57,2316.85,22.59M,-1.50%
"Jun 16, 2015",2356.77,2356.77,2363.14,2347.51,19.96M,-0.05%
"Jun 15, 2015",2358.03,2353.17,2372.2,2346.76,11.75M,-0.03%
"Jun 12, 2015",2358.73,2384.63,2384.63,2358.73,12.69M,-1.05%
"Jun 11, 2015",2383.87,2387.95,2393.72,2377.41,15.53M,-0.03%
"Jun 10, 2015",2384.49,2339.7,2388.16,2338.84,31.15M,1.96%
"Jun 09, 2015",2338.65,2356.16,2372.94,2338.65,22.57M,-0.66%
"Jun 08, 2015",2354.26,2365.68,2375.28,2354.26,16.42M,-0.48%
"Jun 05, 2015",2365.58,2387.28,2387.28,2361.62,20.01M,-0.98%
"Jun 03, 2015",2388.93,2411.41,2415.52,2386.07,20.50M,-0.82%
"Jun 02, 2015",2408.73,2437.04,2437.04,2405.78,19.20M,-1.16%
"Jun 01, 2015",2437.09,2441.39,2449.64,2430.1,15.81M,-0.03%
"May 29, 2015",2437.81,2442.55,2458.64,2437.81,32.55M,-0.14%
"May 28, 2015",2441.15,2462.81,2463.12,2441.15,12.68M,-0.80%
"May 27, 2015",2460.74,2451.44,2461.84,2439.99,31.63M,0.49%
"May 26, 2015",2448.81,2459.98,2470.04,2447.05,19.13M,-0.98%
"May 25, 2015",2473.17,2501.45,2501.45,2462.61,10.23M,-1.73%
"May 22, 2015",2516.76,2522.37,2523.43,2505.41,16.80M,-0.32%
"May 21, 2015",2524.83,2518.85,2526.83,2508.8,14.25M,0.15%
"May 20, 2015",2521.07,2524.07,2524.07,2501.33,19.66M,-0.09%
"May 19, 2015",2523.35,2525.73,2537.53,2522.17,16.84M,-0.01%
"May 18, 2015",2523.59,2521.14,2534.16,2515.08,12.65M,0.35%
"May 15, 2015",2514.84,2515.54,2528.07,2511.79,16.03M,0.05%
"May 14, 2015",2513.58,2535.55,2536.72,2512.65,26.05M,-1.05%
"May 13, 2015",2540.26,2537.11,2550.84,2533.78,26.52M,-0.09%
"May 12, 2015",2542.65,2537.79,2542.65,2511.2,19.83M,0.30%
"May 11, 2015",2535.1,2546.05,2547.78,2535.1,15.72M,-0.46%
"May 08, 2015",2546.78,2525.11,2555.79,2525.11,21.39M,0.96%
"May 07, 2015",2522.61,2522.86,2527.64,2495.31,22.02M,-0.08%
"May 06, 2015",2524.54,2503.35,2526.5,2498.76,31.63M,0.66%
"May 05, 2015",2507.95,2523,2528.14,2499.51,16.90M,-0.60%
"May 04, 2015",2523.09,2519.97,2536.86,2517.05,15.01M,0.34%
"Apr 30, 2015",2514.63,2518.69,2529.38,2508.27,24.48M,-0.28%
"Apr 29, 2015",2521.57,2549.16,2556.4,2516.77,20.02M,-1.08%
"Apr 28, 2015",2548.98,2547.24,2557.19,2539.8,29.73M,-0.02%
"Apr 27, 2015",2549.4,2520.88,2558.58,2518.99,27.15M,1.20%
"Apr 24, 2015",2519.2,2524.02,2531.29,2508.31,20.85M,-0.14%
"Apr 23, 2015",2522.78,2529.38,2534,2506.45,18.56M,0.10%
"Apr 22, 2015",2520.38,2510.36,2526.18,2500.87,25.19M,0.43%
"Apr 21, 2015",2509.5,2513.88,2528.43,2498.52,23.04M,0.17%
"Apr 20, 2015",2505.34,2468.91,2510.26,2468.91,20.14M,1.68%
"Apr 17, 2015",2463.96,2500.19,2512.67,2463.96,26.27M,-1.59%
"Apr 16, 2015",2503.65,2476.35,2503.65,2476.35,26.88M,1.14%
"Apr 15, 2015",2475.33,2432.55,2475.59,2432.55,23.01M,1.66%
"Apr 14, 2015",2434.89,2441.59,2442.98,2424.39,16.02M,-0.31%
"Apr 13, 2015",2442.47,2441.37,2444.53,2433.4,17.33M,-0.05%
"Apr 10, 2015",2443.62,2443.83,2451.52,2434.95,21.88M,0.07%
"Apr 09, 2015",2441.89,2423.81,2441.89,2423.16,23.14M,0.70%
"Apr 08, 2015",2424.82,2422.16,2432.94,2419.01,26.44M,0.17%
"Apr 07, 2015",2420.78,2407.5,2431.6,2405.1,18.97M,0.84%
"Apr 02, 2015",2400.65,2394.37,2400.89,2388.5,16.43M,0.33%
"Apr 01, 2015",2392.7,2390.61,2401.28,2388.15,26.61M,-0.14%
"Mar 31, 2015",2395.94,2394.45,2403.11,2384.93,21.56M,-0.02%
"Mar 30, 2015",2396.44,2383.57,2400.3,2383.56,21.73M,0.98%
"Mar 27, 2015",2373.18,2379.49,2389.83,2373.18,20.00M,-0.14%
"Mar 26, 2015",2376.39,2383.55,2388.93,2372.07,17.81M,-0.79%
"Mar 25, 2015",2395.4,2408.49,2413.2,2395.02,24.95M,-0.70%
"Mar 24, 2015",2412.32,2405.98,2414.78,2399.83,17.22M,-0.09%
"Mar 23, 2015",2414.39,2410.35,2414.39,2393.51,11.45M,0.28%
"Mar 20, 2015",2407.7,2387.65,2411.05,2383.97,59.87M,0.96%
"Mar 19, 2015",2384.78,2352.78,2384.78,2352.78,26.21M,1.72%
"Mar 18, 2015",2344.36,2333.12,2348.91,2332.43,18.99M,0.60%
"Mar 17, 2015",2330.39,2315.57,2339.17,2311.04,18.07M,0.84%
"Mar 16, 2015",2311.04,2306.79,2317.87,2301.25,15.57M,0.33%
"Mar 13, 2015",2303.4,2329.03,2330.76,2297.37,19.48M,-1.13%
"Mar 12, 2015",2329.81,2334.7,2336.81,2318.23,21.03M,0.20%
"Mar 11, 2015",2325.12,2317.97,2325.54,2309.01,18.01M,0.53%
"Mar 10, 2015",2312.96,2343.04,2347.52,2312.55,18.51M,-1.33%
"Mar 09, 2015",2344.12,2341.26,2357.32,2337.28,16.93M,-0.08%
"Mar 06, 2015",2345.93,2358.87,2361.73,2340.36,20.28M,-0.42%
"Mar 05, 2015",2355.75,2346.01,2359.92,2346.01,36.75M,0.76%
"Mar 04, 2015",2338,2323.71,2343.5,2307.09,22.09M,0.64%
"Mar 03, 2015",2323.09,2354.2,2357.91,2323.09,18.59M,-1.49%
"Mar 02, 2015",2358.25,2371.78,2373.03,2349.94,18.66M,-0.37%
"Feb 27, 2015",2367.1,2361.45,2368.58,2355.17,29.22M,0.26%
"Feb 26, 2015",2361.01,2350.47,2361.01,2345.31,19.13M,0.27%
"Feb 25, 2015",2354.65,2366.87,2369.24,2350.07,17.86M,-0.38%
"Feb 24, 2015",2363.61,2364.12,2366.27,2346.3,21.83M,-0.08%
"Feb 23, 2015",2365.58,2359.47,2365.58,2354.46,19.07M,0.71%
"Feb 20, 2015",2348.94,2349.94,2355.73,2344.31,10.02M,0.04%
"Feb 19, 2015",2348.06,2351.85,2358.28,2342.45,15.91M,0.06%
"Feb 18, 2015",2346.71,2369.74,2371.42,2346.71,17.78M,-0.58%
"Feb 17, 2015",2360.31,2360.91,2368.17,2351.81,23.94M,-0.07%
"Feb 16, 2015",2362,2350.22,2366.45,2350.09,13.40M,0.64%
"Feb 13, 2015",2346.95,2344.81,2346.95,2335.86,20.39M,0.37%
"Feb 12, 2015",2338.37,2329.33,2343.94,2324.38,16.52M,0.64%
"Feb 11, 2015",2323.5,2345.33,2346.36,2321.56,33.76M,-0.71%
"Feb 10, 2015",2340.12,2342.25,2351.08,2337.28,16.13M,0.01%
"Feb 09, 2015",2339.79,2347.74,2350.31,2331.72,16.31M,-0.62%
"Feb 06, 2015",2354.47,2344.11,2356.42,2340.11,24.24M,0.55%
"Feb 05, 2015",2341.58,2337.47,2341.58,2324.81,25.22M,-0.00%
"Feb 04, 2015",2341.68,2337,2341.68,2327.49,19.55M,0.27%
"Feb 03, 2015",2335.42,2333.87,2343.18,2316.67,25.64M,0.23%
"Feb 02, 2015",2330.14,2344.22,2350.55,2307.78,19.88M,-0.46%
"Jan 30, 2015",2341,2345.43,2350.44,2335.2,19.33M,0.01%
"Jan 29, 2015",2340.77,2321.4,2346.48,2312.8,23.26M,0.93%
"Jan 28, 2015",2319.18,2318.69,2331.89,2296.26,28.58M,0.40%
"Jan 27, 2015",2309.86,2313.16,2332.78,2296.03,25.61M,0.11%
"Jan 26, 2015",2307.29,2305.3,2313.08,2292.12,18.80M,-0.53%
"Jan 23, 2015",2319.59,2322.49,2334.65,2315.14,21.43M,0.01%
"Jan 22, 2015",2319.45,2292.99,2326.6,2292.74,22.92M,1.38%
"Jan 21, 2015",2287.86,2249.92,2287.86,2245.26,19.65M,2.03%
"Jan 20, 2015",2242.42,2265.71,2275.27,2242.42,18.09M,-0.56%
"Jan 19, 2015",2255.12,2256.97,2265.61,2232.01,17.61M,0.12%
"Jan 16, 2015",2252.33,2254.33,2273.11,2225.93,31.68M,-0.57%
"Jan 15, 2015",2265.21,2349.68,2353.28,2259.09,51.25M,-3.06%
"Jan 14, 2015",2336.66,2349.17,2351.04,2324.22,25.66M,-1.31%
"Jan 13, 2015",2367.65,2327.62,2376.33,2327.53,24.95M,1.61%
"Jan 12, 2015",2330.04,2336.38,2349.43,2317.18,12.72M,-0.31%
"Jan 09, 2015",2337.21,2357.49,2360.31,2329.68,17.74M,-1.03%
"Jan 08, 2015",2361.48,2317.92,2361.48,2317.62,23.98M,2.34%
"Jan 07, 2015",2307.46,2273.35,2320.4,2267.02,22.68M,1.89%
"Jan 05, 2015",2264.75,2304.64,2307.52,2264.75,13.52M,-1.93%
"Jan 02, 2015",2309.39,2323.3,2323.93,2306.4,6.49M,-0.28%
"Dec 30, 2014",2315.94,2312.26,2315.94,2292.41,19.39M,0.58%
"Dec 29, 2014",2302.59,2329.12,2332.01,2292.9,13.86M,-0.88%
"Dec 23, 2014",2323.04,2317.66,2333.55,2317.51,15.50M,0.05%
"Dec 22, 2014",2321.83,2312.72,2327.31,2307.99,14.08M,0.47%
"Dec 19, 2014",2310.88,2332.84,2333.42,2299.26,181.63M,-0.86%
"Dec 18, 2014",2330.83,2315.66,2331.83,2305.91,19.76M,1.84%
"Dec 17, 2014",2288.7,2269.56,2308.1,2264.74,26.69M,0.77%
"Dec 16, 2014",2271.27,2317.17,2319.7,2248.15,40.28M,-2.17%
"Dec 15, 2014",2321.57,2359.66,2369.83,2321.57,18.99M,-1.63%
"Dec 12, 2014",2360,2379.51,2380.26,2360,19.65M,-0.82%
"Dec 11, 2014",2379.6,2373.7,2385.1,2363.61,21.55M,0.34%
"Dec 10, 2014",2371.43,2400.29,2407.16,2371.43,27.59M,-1.11%
"Dec 09, 2014",2398.03,2420.69,2426.58,2391.86,21.75M,-1.39%
"Dec 08, 2014",2431.89,2443.38,2448.37,2425.56,14.05M,-0.27%
"Dec 05, 2014",2438.42,2427.19,2446.31,2426.34,13.57M,0.88%
"Dec 04, 2014",2417.21,2448.42,2460.39,2417.21,16.56M,-1.15%
"Dec 03, 2014",2445.4,2447.12,2451.09,2441.12,13.77M,-0.04%
"Dec 02, 2014",2446.32,2425.24,2447.93,2423.06,19.10M,1.21%
"Dec 01, 2014",2417.11,2404.3,2421.66,2402.78,20.28M,0.01%
"Nov 28, 2014",2416.93,2430.43,2432.64,2415.97,17.58M,-0.47%
"Nov 27, 2014",2428.35,2421.24,2429.75,2420.71,15.04M,0.32%
"Nov 26, 2014",2420.66,2412.28,2425.2,2411.77,18.04M,0.43%
"Nov 25, 2014",2410.27,2411.95,2426.15,2398.94,27.40M,-0.02%
"Nov 24, 2014",2410.65,2423.67,2438.34,2400.44,16.59M,-0.31%
"Nov 21, 2014",2418.26,2400.95,2427.38,2400.42,19.26M,0.91%
"Nov 20, 2014",2396.52,2410.47,2413.09,2392.26,17.33M,-1.04%
"Nov 19, 2014",2421.67,2432.9,2433.45,2414.25,16.77M,-0.39%
"Nov 18, 2014",2431.23,2421.05,2432.16,2419.51,12.65M,0.51%
"Nov 17, 2014",2418.78,2413.56,2430.47,2412.16,13.84M,0.02%
"Nov 14, 2014",2418.4,2394.32,2419.82,2385.14,18.89M,1.05%
"Nov 13, 2014",2393.36,2407.25,2415.25,2390.21,19.88M,-0.36%
"Nov 12, 2014",2402.02,2407.27,2420.28,2402.02,15.55M,-0.21%
"Nov 10, 2014",2407.05,2419.73,2421.1,2404.54,8.57M,-0.43%
"Nov 07, 2014",2417.45,2430.38,2437.66,2414.14,17.18M,-0.74%
"Nov 06, 2014",2435.48,2442.9,2448.12,2427.87,12.77M,-0.25%
"Nov 05, 2014",2441.56,2464.12,2475.69,2441.15,20.78M,-0.84%
"Nov 04, 2014",2462.33,2452.62,2476.12,2452.46,13.67M,-0.01%
"Nov 03, 2014",2462.51,2462.13,2464.8,2453.04,12.79M,-0.05%
"Oct 31, 2014",2463.68,2462.75,2471.86,2458.88,17.61M,0.90%
"Oct 30, 2014",2441.71,2443.09,2451.22,2426.11,31.45M,-0.32%
"Oct 29, 2014",2449.49,2460.9,2464.38,2440.31,17.08M,-0.29%
"Oct 28, 2014",2456.73,2440.36,2456.73,2437.41,12.26M,0.78%
"Oct 27, 2014",2437.72,2443.39,2443.39,2423.5,13.40M,0.47%
"Oct 24, 2014",2426.2,2434.43,2446.49,2421.75,17.15M,-0.31%
"Oct 23, 2014",2433.84,2421.51,2442.94,2416.87,24.37M,0.20%
"Oct 22, 2014",2429.1,2436.35,2436.98,2421.36,16.52M,0.24%
"Oct 21, 2014",2423.29,2382.3,2425.13,2379.45,19.59M,1.54%
"Oct 20, 2014",2386.61,2409.26,2410.96,2386.31,14.22M,-0.60%
"Oct 17, 2014",2401.13,2386.72,2405.37,2383.76,47.63M,0.77%
"Oct 16, 2014",2382.72,2392.44,2393.34,2353.01,26.59M,0.04%
"Oct 15, 2014",2381.76,2412.23,2416.92,2364.77,34.45M,-0.88%
"Oct 14, 2014",2402.9,2397.92,2406.78,2378.64,41.65M,0.36%
"Oct 13, 2014",2394.22,2393.2,2411.59,2391.54,16.48M,0.07%
"Oct 10, 2014",2392.62,2404.85,2415.2,2390.04,20.95M,-1.33%
"Oct 09, 2014",2424.95,2433.19,2440.23,2423.27,21.93M,0.58%
"Oct 08, 2014",2410.88,2422.13,2429.26,2409.58,21.00M,-1.05%
"Oct 07, 2014",2436.39,2445.08,2449.27,2432.68,16.29M,-0.43%
"Oct 06, 2014",2446.89,2458.67,2470.12,2446.89,13.66M,0.12%
"Oct 03, 2014",2444.06,2447.55,2457.39,2444.06,11.22M,0.40%
"Oct 02, 2014",2434.37,2451.13,2451.13,2434.37,14.24M,-1.15%
"Oct 01, 2014",2462.6,2490.44,2504.53,2461.32,14.11M,-1.51%
"Sep 30, 2014",2500.29,2493.7,2508.43,2485.53,24.12M,0.59%
"Sep 29, 2014",2485.51,2489.39,2510.2,2460.65,16.79M,0.06%
"Sep 26, 2014",2484.02,2465.15,2489.28,2455.57,15.02M,0.58%
"Sep 25, 2014",2469.68,2484.22,2511.34,2464.75,12.80M,-0.22%
"Sep 24, 2014",2475.05,2489.81,2500.2,2471.36,15.83M,-0.41%
"Sep 23, 2014",2485.29,2520.76,2520.76,2485.29,16.25M,-1.21%
"Sep 22, 2014",2515.79,2525.55,2536.81,2515.79,12.06M,-0.94%
"Sep 19, 2014",2539.6,2508.65,2544.37,2505.9,40.25M,1.46%
"Sep 18, 2014",2503.16,2510.28,2514.66,2491.46,14.86M,-0.48%
"Sep 17, 2014",2515.27,2509.74,2517.46,2505.08,13.67M,0.67%
"Sep 16, 2014",2498.48,2487.26,2506.08,2469.85,23.41M,0.35%
"Sep 15, 2014",2489.77,2470.5,2492.89,2470.08,11.59M,-0.30%
"Sep 12, 2014",2497.38,2508.92,2512.24,2497.38,17.58M,-0.17%
"Sep 11, 2014",2501.58,2536.01,2546.83,2501.58,28.64M,-1.37%
"Sep 10, 2014",2536.44,2536.46,2543.63,2524.77,20.70M,-0.25%
"Sep 09, 2014",2542.88,2540.34,2555.57,2535.23,13.34M,-0.34%
"Sep 08, 2014",2551.47,2545.58,2559.94,2531.72,14.60M,0.40%
"Sep 05, 2014",2541.42,2534.14,2550.74,2522.84,16.04M,0.13%
"Sep 04, 2014",2538.15,2508.12,2545.59,2506.96,22.66M,0.96%
"Sep 03, 2014",2513.96,2456.29,2521.04,2453.13,23.37M,2.06%
"Sep 02, 2014",2463.1,2453.14,2463.1,2443.83,16.03M,0.82%
"Sep 01, 2014",2443.14,2426.98,2443.14,2424.54,12.46M,1.08%
"Aug 29, 2014",2416.97,2418.86,2431.16,2412.1,27.05M,-0.18%
"Aug 28, 2014",2421.4,2459.68,2465.1,2406.61,19.76M,-1.86%
"Aug 27, 2014",2467.29,2469.4,2479.74,2459.47,14.39M,-0.06%
"Aug 26, 2014",2468.76,2448.8,2473.16,2446.11,18.13M,0.77%
"Aug 25, 2014",2449.8,2448.91,2453.14,2444.38,8.61M,0.44%
"Aug 22, 2014",2439.03,2451.55,2452.07,2432.18,16.24M,-0.44%
"Aug 21, 2014",2449.87,2452.81,2459.8,2444.97,21.76M,-0.05%
"Aug 20, 2014",2451.06,2441,2451.06,2437.94,18.47M,0.13%
"Aug 19, 2014",2447.99,2447.78,2456.01,2434.83,25.96M,-0.03%
"Aug 18, 2014",2448.73,2415.31,2453.21,2413.91,25.81M,1.36%
"Aug 14, 2014",2415.76,2380.32,2415.76,2371.67,23.49M,1.43%
"Aug 13, 2014",2381.74,2355.74,2381.74,2345.65,22.95M,1.37%
"Aug 12, 2014",2349.48,2343.37,2351.61,2331.47,14.69M,-0.11%
"Aug 11, 2014",2351.98,2333.64,2351.98,2329,15.11M,1.57%
"Aug 08, 2014",2315.65,2312.18,2324.78,2299.13,19.03M,-0.73%
"Aug 07, 2014",2332.73,2365.66,2366.83,2325.58,22.68M,-1.25%
"Aug 06, 2014",2362.27,2357.93,2363.63,2345.07,23.81M,-0.30%
"Aug 05, 2014",2369.33,2367.11,2382.31,2356.34,18.77M,0.33%
"Aug 04, 2014",2361.56,2356.94,2366.92,2345.4,19.16M,0.84%
"Aug 01, 2014",2341.91,2325.31,2347.88,2299.68,25.39M,0.91%
"Jul 31, 2014",2320.85,2346.75,2353.63,2320.08,29.79M,-1.09%
"Jul 30, 2014",2346.51,2384.11,2388.51,2344.38,18.87M,-1.86%
"Jul 29, 2014",2390.99,2404.23,2413.45,2390.99,17.90M,-0.37%
"Jul 28, 2014",2399.93,2408.05,2415.57,2399.93,19.35M,-0.27%
"Jul 25, 2014",2406.32,2408.27,2414.92,2400.08,19.85M,-0.12%
"Jul 24, 2014",2409.2,2407.35,2413.47,2397.67,10.62M,0.26%
"Jul 23, 2014",2402.93,2408.51,2411.03,2394.27,14.11M,-0.36%
"Jul 22, 2014",2411.61,2391.59,2412.34,2390.91,18.94M,0.89%
"Jul 21, 2014",2390.31,2398.1,2400.2,2377.84,15.60M,-0.15%
"Jul 18, 2014",2393.95,2386.99,2395.75,2378.58,14.29M,-0.38%
"Jul 17, 2014",2403.13,2387.31,2403.13,2378.95,14.84M,0.26%
"Jul 16, 2014",2397,2390.84,2404.25,2390.84,18.28M,0.36%
"Jul 15, 2014",2388.34,2382.63,2397.79,2376.76,11.79M,0.34%
"Jul 14, 2014",2380.36,2382.61,2390.42,2379.48,12.22M,0.35%
"Jul 11, 2014",2372.05,2343.53,2378.53,2343.53,15.30M,1.32%
"Jul 10, 2014",2341.18,2347.42,2351.04,2317.21,24.67M,-0.09%
"Jul 09, 2014",2343.39,2364.92,2365.98,2334.04,12.11M,-0.74%
"Jul 08, 2014",2360.91,2386.36,2388.09,2359.47,15.44M,-0.76%
"Jul 07, 2014",2378.88,2365.95,2386.83,2364.6,12.42M,0.67%
"Jul 04, 2014",2363,2370.25,2374.82,2363,10.85M,-0.53%
"Jul 03, 2014",2375.52,2384.41,2389.18,2360.54,28.82M,-0.23%
"Jul 02, 2014",2381.06,2402.34,2410.57,2376.6,26.74M,-0.99%
"Jul 01, 2014",2404.83,2408.97,2416.19,2399.85,13.60M,-0.17%
"Jun 30, 2014",2408.81,2411.65,2415.95,2400.87,19.89M,0.38%
"Jun 27, 2014",2399.63,2399.46,2413.04,2396.91,11.96M,-0.13%
"Jun 26, 2014",2402.82,2433.66,2434.79,2397.71,14.14M,-0.76%
"Jun 25, 2014",2421.1,2447.18,2451.61,2420.18,17.55M,-1.57%
"Jun 24, 2014",2459.77,2474.52,2478.09,2459.77,16.75M,-0.65%
"Jun 23, 2014",2475.89,2464.25,2478.84,2460.12,17.86M,0.56%
"Jun 20, 2014",2462.13,2466.57,2471.33,2458.36,41.11M,-0.01%
"Jun 18, 2014",2462.36,2469.79,2474.16,2461.51,24.61M,-0.08%
"Jun 17, 2014",2464.39,2448.85,2468.39,2448.26,21.35M,0.71%
"Jun 16, 2014",2447.01,2435.63,2450.26,2425.86,8.67M,-1.00%
"Jun 13, 2014",2471.82,2475.56,2480.53,2464.27,14.32M,-0.18%
"Jun 12, 2014",2476.39,2480.45,2487.21,2466.94,11.77M,-0.45%
"Jun 11, 2014",2487.51,2503.35,2504.06,2477.83,19.20M,-0.47%
"Jun 10, 2014",2499.32,2488.66,2499.32,2480.63,14.56M,0.75%
"Jun 09, 2014",2480.62,2505.2,2505.3,2480.62,12.49M,-0.72%
"Jun 06, 2014",2498.7,2490.9,2498.7,2475.43,14.57M,0.72%
"Jun 05, 2014",2480.85,2467.06,2493.28,2460.42,21.24M,0.76%
"Jun 04, 2014",2462.12,2440.32,2462.12,2435.57,17.65M,0.64%
"Jun 03, 2014",2446.42,2446.33,2460.47,2438.64,28.51M,0.25%
"Jun 02, 2014",2440.24,2438.21,2443.39,2426.05,14.63M,0.44%
"May 30, 2014",2429.51,2462,2463.62,2429.51,39.02M,-1.45%
"May 29, 2014",2465.3,2445.8,2465.3,2443.18,13.59M,0.69%
"May 28, 2014",2448.33,2463,2472,2441.19,12.95M,-0.64%
"May 27, 2014",2464.15,2468.19,2470.18,2454.15,14.57M,-0.32%
"May 26, 2014",2471.98,2478.36,2487.77,2470.91,11.19M,0.26%
"May 23, 2014",2465.52,2469.05,2482.55,2458.67,22.15M,0.04%
"May 22, 2014",2464.43,2435.27,2467.66,2429.34,23.92M,2.04%
"May 21, 2014",2415.23,2407.53,2416.86,2404.75,15.01M,0.21%
"May 20, 2014",2410.16,2403.22,2415.79,2400.99,12.11M,0.42%
"May 19, 2014",2400.11,2396.05,2403.23,2388.33,14.96M,0.30%
"May 16, 2014",2392.89,2398.46,2398.54,2376.64,17.40M,-0.11%
"May 15, 2014",2395.56,2413.33,2428.91,2385.72,21.05M,-1.07%
"May 14, 2014",2421.49,2416.1,2423.04,2407.89,20.45M,0.34%
"May 13, 2014",2413.23,2422.76,2431.16,2411.86,22.16M,0.02%
"May 12, 2014",2412.71,2389.34,2412.71,2381.22,11.59M,1.04%
"May 09, 2014",2387.81,2412.44,2416.72,2386.65,18.56M,-0.67%
"May 08, 2014",2403.89,2406.54,2413.31,2384.5,17.44M,0.61%
"May 07, 2014",2389.43,2382.41,2399.41,2371.56,26.53M,0.01%
"May 06, 2014",2389.3,2415.04,2417.28,2386.92,16.22M,-0.69%
"May 05, 2014",2405.87,2430.16,2433.34,2402.2,10.85M,-1.08%
"May 02, 2014",2432.06,2435.2,2441,2427.16,10.21M,-0.29%
"Apr 30, 2014",2439.09,2453.3,2457.1,2439.09,21.33M,-0.50%
"Apr 29, 2014",2451.35,2448.98,2457.08,2442.4,19.62M,0.54%
"Apr 28, 2014",2438.23,2431.39,2448.46,2430.87,17.97M,0.35%
"Apr 25, 2014",2429.8,2439.38,2448.87,2427.58,16.30M,-0.72%
"Apr 24, 2014",2447.34,2454.01,2475.2,2434.41,32.05M,-0.25%
"Apr 23, 2014",2453.48,2459.6,2464.48,2444.8,17.45M,-0.24%
"Apr 22, 2014",2459.3,2431.46,2461.82,2430.25,12.33M,1.04%
"Apr 17, 2014",2433.91,2403.29,2433.91,2399.22,12.97M,1.60%
"Apr 16, 2014",2395.55,2421.68,2428.6,2395.09,17.74M,-0.49%
"Apr 15, 2014",2407.32,2435.88,2441.96,2407.32,17.48M,-1.37%
"Apr 14, 2014",2440.65,2449.44,2452.17,2426.56,14.68M,-0.95%
"Apr 11, 2014",2464.12,2447.1,2464.12,2444.1,20.77M,-0.27%
"Apr 10, 2014",2470.81,2472.48,2485.33,2467.52,28.73M,0.37%
"Apr 09, 2014",2461.76,2472.83,2477.4,2455.29,36.07M,-0.15%
"Apr 08, 2014",2465.54,2456.24,2466.85,2439.84,19.82M,0.50%
"Apr 07, 2014",2453.35,2448.8,2463.84,2435.63,19.99M,-0.73%
"Apr 04, 2014",2471.5,2448.68,2471.94,2440.44,15.63M,0.90%
"Apr 03, 2014",2449.49,2473.72,2475.67,2439.48,16.99M,-0.97%
"Apr 02, 2014",2473.45,2472.4,2477.41,2458.35,24.27M,0.43%
"Apr 01, 2014",2462.77,2459.7,2467.41,2451.15,18.68M,0.01%
"Mar 31, 2014",2462.47,2447.54,2462.47,2442.57,20.59M,1.18%
"Mar 28, 2014",2433.74,2435.44,2445.94,2427.64,17.88M,0.49%
"Mar 27, 2014",2421.79,2425.24,2442.8,2416.79,21.58M,-0.12%
"Mar 26, 2014",2424.59,2413.2,2436.45,2413.11,20.67M,0.96%
"Mar 25, 2014",2401.61,2367.52,2411.28,2367.52,19.41M,1.69%
"Mar 24, 2014",2361.78,2377.01,2381.22,2351.09,12.56M,-0.18%
"Mar 21, 2014",2365.96,2389.97,2399.26,2365.96,50.01M,-0.35%
"Mar 20, 2014",2374.37,2351.44,2389.32,2348.66,37.22M,0.58%
"Mar 19, 2014",2360.77,2385.24,2389.63,2350.74,20.46M,-0.79%
"Mar 18, 2014",2379.45,2393.01,2403.4,2369.78,30.49M,-0.64%
"Mar 17, 2014",2394.84,2348.91,2394.84,2344.78,17.41M,2.26%
"Mar 14, 2014",2341.98,2307.82,2341.98,2299.01,28.07M,0.11%
"Mar 13, 2014",2339.37,2378.18,2378.18,2339.37,31.29M,-1.27%
"Mar 12, 2014",2369.49,2389.9,2404.87,2350.69,27.45M,-1.31%
"Mar 11, 2014",2401.03,2411.29,2417.59,2384.42,23.00M,0.17%
"Mar 10, 2014",2396.97,2420.29,2429.53,2396.97,21.93M,-1.57%
"Mar 07, 2014",2435.15,2459.32,2462.99,2428.02,26.51M,-1.01%
"Mar 06, 2014",2460.03,2456.54,2467.11,2446.47,23.63M,0.60%
"Mar 05, 2014",2445.41,2439.58,2464,2437.23,40.69M,0.10%
"Mar 04, 2014",2442.92,2426.74,2456.86,2423.43,26.56M,2.22%
"Mar 03, 2014",2389.89,2427.93,2459.73,2389.89,39.49M,-5.11%
"Feb 28, 2014",2518.53,2474.95,2522.76,2474.9,21.51M,2.05%
"Feb 27, 2014",2467.9,2476.41,2484.09,2454.13,14.74M,-0.42%
"Feb 26, 2014",2478.38,2515.48,2517.19,2467.89,27.00M,-1.14%
"Feb 25, 2014",2507.06,2526.12,2526.19,2504.33,16.93M,-0.79%
"Feb 24, 2014",2526.9,2486.16,2526.9,2481.13,17.52M,1.57%
"Feb 21, 2014",2487.72,2482.45,2495.14,2474.99,16.42M,1.01%
"Feb 20, 2014",2462.84,2459.28,2473.08,2450.51,20.86M,-0.94%
"Feb 19, 2014",2486.13,2461.82,2493.94,2454.16,17.83M,0.62%
"Feb 18, 2014",2470.87,2495.61,2496.39,2470.4,17.30M,-0.42%
"Feb 17, 2014",2481.23,2487.13,2494.07,2474.01,10.96M,-0.06%
