Date,Close,Open,High,Low,Vol.,Change %
"Nov 08, 2019",1078.27,1080.99,1080.99,1075.55,-,-0.26%
"Nov 07, 2019",1081.05,1074.18,1081.43,1072.16,-,0.68%
"Nov 06, 2019",1073.78,1077.12,1081.01,1073.78,-,-0.30%
"Nov 05, 2019",1077.01,1069.86,1078.04,1069.86,-,0.68%
"Nov 04, 2019",1069.69,1061.83,1069.69,1061.65,-,0.74%
"Nov 01, 2019",1061.83,1050.6,1062.1,1050.6,-,1.04%
"Oct 31, 2019",1050.87,1060.88,1063.91,1048.76,-,-1.04%
"Oct 30, 2019",1061.88,1062.18,1067.16,1060.87,-,-0.03%
"Oct 29, 2019",1062.18,1061.74,1066.86,1061.37,-,0.06%
"Oct 25, 2019",1061.54,1067.08,1067.64,1057.34,-,-0.52%
"Oct 24, 2019",1067.14,1060.47,1067.48,1059.98,-,0.74%
"Oct 23, 2019",1059.29,1056.92,1061.57,1049.35,-,0.22%
"Oct 22, 2019",1056.92,1053.21,1058.44,1050.16,-,0.35%
"Oct 21, 2019",1053.25,1043.04,1053.29,1038.18,-,0.99%
"Oct 18, 2019",1042.9,1034.3,1042.97,1031.41,-,0.83%
"Oct 17, 2019",1034.3,1027.17,1039.46,1025.28,-,0.71%
"Oct 16, 2019",1026.98,1020.39,1027.25,1017.87,-,0.65%
"Oct 15, 2019",1020.39,1019.59,1022.46,1014.04,-,0.09%
"Oct 14, 2019",1019.52,1014.96,1019.89,1011.71,-,0.59%
"Oct 11, 2019",1013.55,999.23,1014.48,999.23,-,1.63%
"Oct 10, 2019",997.28,997.02,1000.36,994.83,-,0.07%
"Oct 09, 2019",996.62,993.89,1001.02,993.89,-,0.26%
"Oct 08, 2019",994.07,1000.53,1004.53,992.31,-,-0.65%
"Oct 07, 2019",1000.53,1004.49,1009.69,999.01,-,-0.40%
"Oct 04, 2019",1004.56,1005.55,1008.95,1002.08,-,-0.09%
"Oct 03, 2019",1005.48,1010.03,1011.24,999.86,-,-0.45%
"Oct 02, 2019",1010.03,1031.25,1031.37,1008.61,-,-2.06%
"Oct 01, 2019",1031.25,1041.29,1042.85,1029.53,-,-1.01%
"Sep 30, 2019",1041.75,1038.45,1043.58,1035.45,-,0.32%
"Sep 27, 2019",1038.45,1036.29,1044.03,1035.58,-,0.13%
"Sep 26, 2019",1037.1,1031.76,1039.94,1031.16,-,0.59%
"Sep 25, 2019",1031.06,1046.77,1050.83,1029.2,-,-1.58%
"Sep 24, 2019",1047.57,1045.03,1050.71,1044.49,-,0.24%
"Sep 23, 2019",1045.03,1060.23,1061.38,1045.03,-,-1.44%
"Sep 20, 2019",1060.32,1053.6,1060.32,1052.92,-,0.66%
"Sep 19, 2019",1053.36,1050.02,1055.45,1049.25,-,0.32%
"Sep 18, 2019",1050.02,1048.39,1053.74,1047.97,-,0.24%
"Sep 17, 2019",1047.51,1060.83,1061.04,1046.55,-,-1.26%
"Sep 16, 2019",1060.83,1047.81,1060.88,1047.68,-,1.02%
"Sep 13, 2019",1050.17,1049.42,1053.72,1047,-,0.07%
"Sep 12, 2019",1049.42,1043.53,1049.76,1039.83,-,0.56%
"Sep 11, 2019",1043.57,1035.24,1043.95,1035.24,-,0.82%
"Sep 10, 2019",1035.04,1033.49,1037.21,1027.97,-,0.15%
"Sep 09, 2019",1033.49,1032.06,1037.3,1031.94,-,0.14%
"Sep 06, 2019",1032.06,1039.81,1039.81,1030.2,-,-0.79%
"Sep 05, 2019",1040.28,1028.77,1040.96,1028.77,-,1.16%
"Sep 04, 2019",1028.39,1029.55,1031.79,1024.07,-,-0.19%
"Sep 03, 2019",1030.39,1036.94,1040.79,1029.03,-,-0.58%
"Sep 02, 2019",1036.45,1036.92,1043.84,1035.71,-,-0.08%
"Aug 30, 2019",1037.27,1032.93,1037.94,1029.79,-,0.61%
"Aug 29, 2019",1031.02,1024.19,1031.23,1024.19,-,0.68%
"Aug 28, 2019",1024.08,1034.15,1037.7,1022.54,-,-0.97%
"Aug 27, 2019",1034.13,1039.37,1042.8,1033.77,-,-0.50%
"Aug 26, 2019",1039.35,1045.51,1045.9,1035.57,-,-0.59%
"Aug 23, 2019",1045.55,1042.32,1047.81,1041.39,-,0.31%
"Aug 22, 2019",1042.32,1038,1044.43,1038,-,0.42%
"Aug 21, 2019",1037.98,1035.1,1043.14,1035.1,-,0.41%
"Aug 20, 2019",1033.74,1036.4,1038.87,1033.74,-,-0.15%
"Aug 19, 2019",1035.33,1035.73,1043.41,1033.69,-,-0.01%
"Aug 16, 2019",1035.46,1031.95,1036.97,1020.49,-,0.43%
"Aug 15, 2019",1031.03,1030.61,1034.83,1025.4,-,0.06%
"Aug 14, 2019",1030.43,1030.78,1038.45,1029.32,-,0.01%
"Aug 13, 2019",1030.29,1030.91,1033.06,1024.06,-,-0.04%
"Aug 12, 2019",1030.67,1025.08,1031.69,1025.08,-,0.78%
"Aug 09, 2019",1022.67,1022.67,1026.57,1021.58,-,0.21%
"Aug 08, 2019",1020.53,1015.74,1027.49,1015.74,-,0.48%
"Aug 07, 2019",1015.7,1023.51,1027.8,1014.34,-,-0.70%
"Aug 06, 2019",1022.85,1025.22,1030.87,1022.65,-,-0.26%
"Aug 05, 2019",1025.54,1040.37,1040.37,1023.96,-,-1.43%
"Aug 02, 2019",1040.37,1047.08,1047.08,1035.88,-,-0.64%
"Aug 01, 2019",1047.08,1056.18,1059.06,1046.24,-,-0.91%
"Jul 31, 2019",1056.69,1062.25,1062.25,1054.72,-,-0.52%
"Jul 30, 2019",1062.22,1069.92,1069.94,1060,-,-0.79%
"Jul 29, 2019",1070.64,1071.65,1074.61,1067.66,-,0.01%
"Jul 26, 2019",1070.58,1074.11,1075.72,1069.54,-,-0.32%
"Jul 25, 2019",1074.02,1075.68,1081.78,1074.02,-,-0.13%
"Jul 24, 2019",1075.44,1071.26,1076.11,1069.31,-,0.39%
"Jul 23, 2019",1071.22,1069.54,1072.84,1066.17,-,0.15%
"Jul 22, 2019",1069.58,1067.77,1072.65,1066.39,-,0.20%
"Jul 19, 2019",1067.41,1063.87,1067.86,1062.79,-,0.33%
"Jul 18, 2019",1063.87,1062.56,1064.06,1056.03,-,0.14%
"Jul 17, 2019",1062.36,1057.38,1064.95,1057.38,-,0.44%
"Jul 16, 2019",1057.73,1056.65,1060.15,1054.74,-,0.10%
"Jul 15, 2019",1056.65,1055.62,1058.37,1050.75,-,0.10%
"Jul 12, 2019",1055.62,1046.88,1056.57,1046.88,-,0.82%
"Jul 11, 2019",1047.07,1047.22,1052.08,1047.07,-,-0.02%
"Jul 10, 2019",1047.25,1048.44,1051.34,1046.58,-,-0.11%
"Jul 09, 2019",1048.44,1051.92,1054.36,1046.11,-,-0.35%
"Jul 08, 2019",1052.12,1052.15,1056.24,1050.59,-,0.00%
"Jul 04, 2019",1052.1,1049.39,1052.3,1047.08,-,0.27%
"Jul 03, 2019",1049.29,1040.72,1049.29,1040.7,-,0.82%
"Jul 02, 2019",1040.72,1040.04,1043.54,1034.74,-,0.08%
"Jul 01, 2019",1039.84,1041.73,1046.67,1038.81,-,-0.18%
"Jun 28, 2019",1041.73,1038.45,1043.83,1038.45,-,0.37%
"Jun 27, 2019",1037.94,1034.42,1041.55,1033.66,-,0.31%
"Jun 26, 2019",1034.74,1040.82,1042.43,1033.13,-,-0.51%
"Jun 25, 2019",1040.05,1056.18,1056.18,1039,-,-1.53%
"Jun 24, 2019",1056.18,1053.71,1056.63,1050.22,-,0.26%
"Jun 21, 2019",1053.47,1054.16,1057.81,1051.16,-,-0.05%
"Jun 20, 2019",1054.01,1057.56,1060.37,1052.01,-,-0.34%
"Jun 19, 2019",1057.56,1055.18,1060.1,1055.18,-,0.23%
"Jun 18, 2019",1055.18,1052.74,1055.18,1044.71,-,0.34%
"Jun 17, 2019",1051.57,1051.26,1056.26,1051.25,-,0.01%
"Jun 14, 2019",1051.46,1050.94,1052.48,1045.74,-,0.06%
"Jun 13, 2019",1050.88,1051.68,1056.15,1050.88,-,-0.11%
"Jun 12, 2019",1051.99,1062.08,1062.08,1050.14,-,-0.93%
"Jun 11, 2019",1061.89,1059.22,1065.73,1059.22,-,0.25%
"Jun 10, 2019",1059.22,1049.87,1059.64,1049.87,-,0.91%
"Jun 07, 2019",1049.65,1048.39,1055.44,1048.39,-,0.12%
"Jun 06, 2019",1048.39,1052.68,1061.04,1048.39,-,-0.41%
"Jun 05, 2019",1052.68,1054.22,1059.25,1051.68,-,-0.11%
"Jun 04, 2019",1053.83,1050.68,1055.85,1047.69,-,0.37%
"Jun 03, 2019",1049.9,1044.09,1050.55,1037.43,-,0.56%
"May 31, 2019",1044.09,1043.77,1045.4,1039.71,-,0.05%
"May 30, 2019",1043.62,1041.67,1045.42,1039.66,-,0.30%
"May 29, 2019",1040.51,1038.19,1041.73,1035.91,-,0.23%
"May 28, 2019",1038.16,1039.63,1044.07,1036.08,-,-0.20%
"May 27, 2019",1040.29,1041.69,1044.5,1037.75,-,-0.15%
"May 24, 2019",1041.89,1038.24,1046.35,1038.24,-,0.37%
"May 23, 2019",1038.09,1043.07,1043.84,1034.56,-,-0.44%
"May 22, 2019",1042.68,1048.33,1048.82,1041.16,-,-0.54%
"May 21, 2019",1048.33,1049.44,1050.5,1044.53,-,-0.10%
"May 20, 2019",1049.34,1050.72,1050.91,1041.58,-,-0.13%
"May 17, 2019",1050.75,1051.68,1053.35,1048.36,-,-0.08%
"May 16, 2019",1051.57,1052.07,1053.36,1047.13,-,-0.05%
"May 15, 2019",1052.07,1050.46,1055.42,1048.48,-,0.17%
"May 14, 2019",1050.31,1044.48,1051.66,1044.48,-,0.62%
"May 13, 2019",1043.87,1050.62,1056.02,1042.16,-,-0.55%
"May 10, 2019",1049.64,1051.73,1056.83,1049.1,-,-0.17%
"May 09, 2019",1051.4,1065.06,1068.39,1051.32,-,-1.14%
"May 07, 2019",1063.5,1064.88,1068.98,1063.22,-,-0.11%
"May 06, 2019",1064.71,1077.79,1077.79,1062.56,-,-1.38%
"May 03, 2019",1079.63,1083.89,1087.04,1076.94,-,-0.36%
"May 02, 2019",1083.5,1070.08,1084.97,1070.08,-,1.38%
"Apr 30, 2019",1068.72,1070.29,1074.23,1068.45,-,-0.14%
"Apr 29, 2019",1070.23,1089.21,1089.21,1055.12,-,-1.95%
"Apr 26, 2019",1091.47,1085.82,1092.76,1084.06,-,0.54%
"Apr 25, 2019",1085.62,1089.02,1091.52,1084.54,-,-0.31%
"Apr 24, 2019",1088.97,1099.06,1100.21,1086.94,-,-0.87%
"Apr 23, 2019",1098.48,1102.12,1103.38,1095.81,-,-0.29%
"Apr 18, 2019",1101.67,1096.97,1102.63,1093.71,-,0.43%
"Apr 17, 2019",1096.97,1095.77,1099.37,1095.08,-,0.10%
"Apr 16, 2019",1095.9,1103.02,1105.5,1091.26,-,-0.65%
"Apr 15, 2019",1103.02,1105.05,1108.45,1102.23,-,-0.13%
"Apr 12, 2019",1104.47,1092.04,1104.47,1090.79,-,1.23%
"Apr 11, 2019",1091.03,1086.42,1092.39,1086.42,-,0.44%
"Apr 10, 2019",1086.27,1083.42,1091.24,1082.81,-,0.26%
"Apr 09, 2019",1083.42,1084.86,1086.18,1080.62,-,-0.10%
"Apr 08, 2019",1084.46,1087.26,1090.66,1082.59,-,-0.15%
"Apr 05, 2019",1086.09,1085.49,1089.44,1084.22,-,0.06%
"Apr 04, 2019",1085.49,1086.69,1089.47,1084.57,-,-0.11%
"Apr 03, 2019",1086.69,1082.54,1089.77,1082.54,-,0.49%
"Apr 02, 2019",1081.41,1084.81,1087.22,1079.7,-,-0.31%
"Apr 01, 2019",1084.81,1074.39,1084.81,1074.39,-,0.97%
"Mar 29, 2019",1074.39,1073.76,1079.85,1073.76,-,0.16%
"Mar 28, 2019",1072.63,1078.81,1079.65,1071.07,-,-0.40%
"Mar 27, 2019",1076.96,1073.73,1079.42,1070,-,0.24%
"Mar 26, 2019",1074.35,1076.33,1081.46,1074.31,-,-0.18%
"Mar 25, 2019",1076.33,1078.99,1078.99,1071.83,-,-0.28%
"Mar 22, 2019",1079.35,1078.85,1086.17,1075.6,-,0.09%
"Mar 21, 2019",1078.39,1072.91,1080.92,1072.5,-,0.47%
"Mar 20, 2019",1073.37,1075.66,1076.87,1069.47,-,-0.19%
"Mar 19, 2019",1075.36,1076.73,1081.54,1075.2,-,-0.13%
"Mar 18, 2019",1076.73,1072.15,1081.7,1072.15,-,0.60%
"Mar 15, 2019",1070.29,1069.24,1077.2,1069.24,-,0.17%
"Mar 14, 2019",1068.43,1061.26,1070.94,1060.52,-,0.64%
"Mar 13, 2019",1061.63,1061.45,1062.43,1055.53,-,0.12%
"Mar 12, 2019",1060.36,1059.78,1069.84,1059.45,-,0.06%
"Mar 11, 2019",1059.68,1061.42,1063.86,1059.68,-,-0.17%
"Mar 08, 2019",1061.45,1067.52,1070.39,1058.76,-,-0.58%
"Mar 07, 2019",1067.67,1080.91,1082.34,1067.06,-,-1.19%
"Mar 06, 2019",1080.53,1076.69,1082.33,1076.63,-,0.36%
"Mar 05, 2019",1076.63,1079.17,1083.47,1076.24,-,-0.19%
"Mar 04, 2019",1078.69,1075.74,1082.2,1075.09,-,0.27%
"Mar 01, 2019",1075.74,1071.56,1082.29,1071.53,-,0.38%
"Feb 28, 2019",1071.68,1067.74,1074.98,1063.33,-,0.41%
"Feb 27, 2019",1067.33,1065.19,1070.32,1059.6,-,0.18%
"Feb 26, 2019",1065.39,1069.87,1070.66,1060.45,-,-0.49%
"Feb 25, 2019",1070.68,1062.9,1071.21,1060.34,-,0.99%
"Feb 22, 2019",1060.23,1058.88,1064.05,1056.21,-,0.13%
"Feb 21, 2019",1058.89,1068.37,1071.78,1055.05,-,-0.86%
"Feb 20, 2019",1068.07,1066.17,1070.62,1064.7,-,0.23%
"Feb 19, 2019",1065.63,1062.61,1065.63,1061.59,-,0.16%
"Feb 18, 2019",1063.9,1058.3,1063.9,1054.73,-,0.54%
"Feb 15, 2019",1058.23,1049.58,1058.63,1046.73,-,0.88%
"Feb 14, 2019",1048.95,1058.01,1059.51,1047.99,-,-0.86%
"Feb 13, 2019",1058.06,1057.62,1061.62,1055.06,-,0.07%
"Feb 12, 2019",1057.32,1047.21,1058.96,1047.21,-,1.04%
"Feb 11, 2019",1046.43,1046.2,1055.77,1045.44,-,-0.04%
"Feb 08, 2019",1046.82,1059.16,1059.74,1046.68,-,-1.33%
"Feb 07, 2019",1060.92,1063.02,1066.81,1057.55,-,-0.20%
"Feb 06, 2019",1063.02,1059.94,1065.56,1058.21,-,0.28%
"Feb 05, 2019",1060.03,1052.05,1063.05,1051.97,-,0.76%
"Feb 04, 2019",1052.05,1048.31,1053.64,1042.28,-,0.36%
"Feb 01, 2019",1048.28,1044.22,1048.28,1042.86,-,0.45%
"Jan 31, 2019",1043.55,1034.95,1043.55,1034.95,-,0.83%
"Jan 30, 2019",1034.95,1029.27,1034.95,1027.09,-,0.52%
"Jan 29, 2019",1029.6,1025.38,1029.8,1019.42,-,0.44%
"Jan 28, 2019",1025.14,1023.31,1032.29,1020.18,-,0.20%
"Jan 25, 2019",1023.1,1018.21,1023.1,1016.52,-,0.53%
"Jan 24, 2019",1017.7,1021.5,1025.27,1017.55,-,-0.39%
"Jan 23, 2019",1021.65,1017.02,1023.04,1013.12,-,0.46%
"Jan 22, 2019",1016.98,1016.31,1017.67,1012.69,-,-0.03%
"Jan 21, 2019",1017.25,1019.85,1024.2,1016.44,-,-0.30%
"Jan 18, 2019",1020.36,1015.45,1021.08,1014.51,-,0.54%
"Jan 17, 2019",1014.88,1018.93,1020.18,1012.54,-,-0.40%
"Jan 16, 2019",1019,1003.31,1019.2,1003.31,-,1.49%
"Jan 15, 2019",1004.03,1001.09,1007.09,1000.17,-,0.29%
"Jan 14, 2019",1001.15,1011.68,1012.61,996.97,-,-1.02%
"Jan 11, 2019",1011.44,1015.7,1020.14,1008.16,-,-0.42%
"Jan 10, 2019",1015.7,1018.19,1018.31,1011.82,-,-0.23%
"Jan 09, 2019",1018.05,1014.36,1021.08,1013.66,-,0.36%
"Jan 08, 2019",1014.36,1008.37,1015.19,1007.33,-,0.58%
"Jan 07, 2019",1008.56,1004.01,1009.55,1003.91,-,0.43%
"Jan 04, 2019",1004.21,991.23,1004.73,989.28,-,1.43%
"Jan 03, 2019",990.05,989.44,993.19,986.14,-,0.07%
"Jan 02, 2019",989.37,987.7,996.52,984.87,-,0.28%
"Dec 28, 2018",986.56,978.6,989.34,975.79,-,0.88%
"Dec 27, 2018",977.91,983.36,994.85,975.31,-,-0.55%
"Dec 21, 2018",983.35,992.9,992.98,979.3,-,-0.96%
"Dec 20, 2018",992.92,1007.74,1008.49,989.72,-,-1.51%
"Dec 19, 2018",1008.11,1023.41,1023.94,1000.28,-,-1.80%
"Dec 18, 2018",1026.64,1027.76,1027.76,1021.22,-,-0.12%
"Dec 17, 2018",1027.87,1028.6,1032.41,1025.54,-,-0.05%
"Dec 14, 2018",1028.4,1029.64,1029.94,1023.06,-,-0.07%
"Dec 13, 2018",1029.17,1032.26,1036.47,1029.12,-,-0.15%
"Dec 12, 2018",1030.74,1017.38,1031.38,1017.38,-,1.32%
"Dec 11, 2018",1017.36,1029.23,1029.23,1015.39,-,-1.14%
"Dec 10, 2018",1029.11,1040.37,1040.41,1028.08,-,-1.08%
"Dec 07, 2018",1040.37,1038.76,1048.98,1037.14,-,0.17%
"Dec 06, 2018",1038.59,1050.98,1052.9,1036.33,-,-1.18%
"Dec 05, 2018",1051,1065.71,1065.71,1049.79,-,-1.41%
"Dec 04, 2018",1066.01,1073.69,1077.23,1064.24,-,-0.71%
"Dec 03, 2018",1073.65,1068.73,1077.6,1068.73,-,0.47%
"Nov 30, 2018",1068.65,1066.52,1069.12,1062.71,-,0.28%
"Nov 29, 2018",1065.71,1065.82,1068.53,1060.87,-,0.04%
"Nov 28, 2018",1065.3,1064.01,1066.96,1062.47,-,0.09%
"Nov 27, 2018",1064.39,1065.16,1066.66,1061.51,-,-0.07%
"Nov 26, 2018",1065.16,1062.09,1066.14,1062.09,-,0.26%
"Nov 23, 2018",1062.42,1066.57,1068.13,1058.93,-,-0.30%
"Nov 22, 2018",1065.64,1067.79,1067.79,1061.8,-,-0.20%
"Nov 21, 2018",1067.79,1060.02,1068.18,1057.75,-,0.73%
"Nov 20, 2018",1060.02,1078.61,1078.61,1059.93,-,-1.78%
"Nov 19, 2018",1079.18,1078.44,1082.7,1078.24,-,-0.12%
"Nov 16, 2018",1080.53,1080.96,1085.85,1078,-,-0.05%
"Nov 15, 2018",1081.03,1083.16,1084.7,1077.5,-,-0.31%
"Nov 14, 2018",1084.44,1079.04,1087.6,1074.27,-,0.52%
"Nov 13, 2018",1078.81,1081.38,1084.33,1078.81,-,-0.27%
"Nov 12, 2018",1081.76,1088.81,1093.8,1079.94,-,-0.67%
"Nov 09, 2018",1089.08,1085.95,1090.72,1084.3,-,0.29%
"Nov 08, 2018",1085.95,1075.26,1089.91,1075.26,-,0.94%
"Nov 07, 2018",1075.79,1067.06,1080.31,1067.06,-,0.90%
"Nov 06, 2018",1066.15,1072.44,1076.21,1066.15,-,-0.59%
"Nov 05, 2018",1072.44,1067.73,1073,1067.01,-,0.44%
"Nov 02, 2018",1067.73,1070.59,1072.71,1062.8,-,-0.27%
"Nov 01, 2018",1070.59,1065.89,1071.45,1064.34,-,0.37%
"Oct 31, 2018",1066.61,1050.58,1066.61,1050.58,-,1.60%
"Oct 30, 2018",1049.82,1055.29,1056.98,1045.54,-,-0.51%
"Oct 29, 2018",1055.25,1031.63,1057.38,1030.57,-,2.29%
"Oct 26, 2018",1031.63,1052.27,1055.58,1031.63,-,-1.96%
"Oct 25, 2018",1052.27,1062.16,1062.4,1051.62,-,-0.93%
"Oct 24, 2018",1062.16,1061.32,1065.02,1059.7,-,0.18%
"Oct 23, 2018",1060.2,1081.18,1081.18,1060.17,-,-1.94%
"Oct 22, 2018",1081.18,1081.28,1086.5,1079.06,-,0.17%
"Oct 19, 2018",1079.3,1090.34,1090.34,1077.07,-,-0.72%
"Oct 18, 2018",1087.1,1088.24,1093.48,1085.67,-,-0.07%
"Oct 17, 2018",1087.86,1089.22,1099.23,1086.57,535.27K,-0.05%
"Oct 16, 2018",1088.44,1081.23,1088.44,1080.47,2.08M,0.68%
"Oct 15, 2018",1081.07,1079.61,1083.97,1079.31,2.78M,0.14%
"Oct 12, 2018",1079.61,1083.63,1088.52,1079.61,1.97M,-0.38%
"Oct 11, 2018",1083.68,1096.96,1096.96,1079.39,2.96M,-1.23%
"Oct 10, 2018",1097.17,1096,1098.8,1093.47,3.44M,0.13%
"Oct 09, 2018",1095.78,1096.35,1098.91,1092.75,3.30M,0.03%
"Oct 08, 2018",1095.4,1104.88,1108.49,1092.21,6.87M,-0.72%
"Oct 05, 2018",1103.38,1110.76,1112.55,1103.02,1.43M,-0.64%
"Oct 04, 2018",1110.47,1107.28,1113.68,1105.16,1.81M,0.29%
"Oct 03, 2018",1107.28,1099.39,1109.14,1099.39,711.51K,0.74%
"Oct 02, 2018",1099.12,1099.02,1102.53,1096.49,920.56K,0.08%
"Oct 01, 2018",1098.21,1101.92,1104.45,1098.02,2.47M,-0.34%
"Sep 27, 2018",1101.92,1100.8,1103.52,1097.56,1.83M,0.10%
"Sep 26, 2018",1100.77,1106.8,1110.17,1100.77,1.67M,-0.50%
"Sep 25, 2018",1106.34,1093.57,1107.7,1093.57,755.91K,1.18%
"Sep 24, 2018",1093.46,1101.71,1102.32,1093.14,1.46M,-0.75%
"Sep 21, 2018",1101.71,1103.72,1104.77,1091.66,4.64M,-0.17%
"Sep 20, 2018",1103.64,1098.76,1104.64,1096.21,2.60M,0.48%
"Sep 19, 2018",1098.42,1091.64,1099.57,1090.7,1.34M,0.62%
"Sep 18, 2018",1091.64,1092.08,1096.96,1090.67,3.71M,-0.04%
"Sep 17, 2018",1092.08,1095.59,1096.81,1090.55,1.35M,-0.31%
"Sep 14, 2018",1095.46,1092.74,1095.46,1089.47,1.27M,0.25%
"Sep 13, 2018",1092.74,1089.31,1096.78,1089.14,1.68M,0.31%
"Sep 12, 2018",1089.31,1081.6,1092.89,1081.6,1.37M,0.73%
"Sep 11, 2018",1081.44,1083.86,1086.29,1078.22,1.64M,-0.13%
"Sep 10, 2018",1082.85,1070.2,1083.01,1070.17,1.88M,1.18%
"Sep 07, 2018",1070.2,1063.58,1070.84,1062.34,2.66M,0.62%
"Sep 06, 2018",1063.58,1065.04,1069.7,1059.89,2.86M,-0.14%
"Sep 05, 2018",1065.04,1073.81,1074.27,1059.91,1.30M,-0.83%
"Sep 04, 2018",1073.94,1073.29,1077.39,1071.27,613.37K,0.08%
"Sep 03, 2018",1073.1,1072.33,1077.46,1072.33,559.67K,0.02%
"Aug 31, 2018",1072.88,1079.18,1079.4,1072.32,1.85M,-0.49%
"Aug 30, 2018",1078.16,1078.85,1080.7,1075.84,802.40K,-0.06%
"Aug 29, 2018",1078.85,1079.57,1082.77,1075,1.27M,-0.07%
"Aug 28, 2018",1079.6,1078.27,1081.26,1077.05,1.03M,0.29%
"Aug 27, 2018",1076.51,1072.96,1083.15,1072.95,917.75K,0.34%
"Aug 24, 2018",1072.86,1079.91,1080.67,1072.77,680.19K,-0.65%
"Aug 23, 2018",1079.91,1073.08,1079.91,1073.08,2.10M,0.64%
"Aug 22, 2018",1073,1069.09,1075.63,1067.61,1.56M,0.39%
"Aug 21, 2018",1068.86,1061.96,1070.22,1060.46,963.14K,0.65%
"Aug 20, 2018",1061.96,1058.12,1065.83,1058.12,1.01M,0.37%
"Aug 17, 2018",1058.05,1061.19,1064.43,1058.05,2.18M,-0.31%
"Aug 16, 2018",1061.38,1068.45,1069.17,1060.67,1.83M,-0.66%
"Aug 15, 2018",1068.45,1068.79,1070.77,1066.39,767.60K,0.11%
"Aug 14, 2018",1067.26,1072.59,1074.18,1065.51,1.53M,-0.50%
"Aug 13, 2018",1072.63,1073.4,1076.75,1067.39,2.31M,-0.07%
"Aug 10, 2018",1073.4,1079.31,1079.31,1067.93,2.31M,-0.54%
"Aug 09, 2018",1079.27,1084.87,1087.67,1075.33,1.28M,-0.51%
"Aug 08, 2018",1084.8,1087.75,1092.02,1082.08,2.72M,-0.25%
"Aug 07, 2018",1087.5,1090.58,1091.73,1085.65,1.37M,-0.28%
"Aug 06, 2018",1090.58,1092.2,1095.32,1089.57,1.08M,-0.15%
"Aug 03, 2018",1092.19,1088.65,1094.36,1087.4,794.77K,0.28%
"Aug 02, 2018",1089.09,1089.31,1092.65,1086.55,1.18M,-0.04%
"Aug 01, 2018",1089.51,1090.97,1095.92,1086.55,4.01M,-0.26%
"Jul 31, 2018",1092.34,1091.96,1096.15,1087.14,5.96M,-0.23%
"Jul 30, 2018",1094.88,1092.96,1094.88,1089.29,3.56M,0.17%
"Jul 27, 2018",1093.02,1092.48,1096.26,1091.7,646.80K,0.01%
"Jul 26, 2018",1092.89,1090.3,1095.02,1090.02,597.72K,0.23%
"Jul 25, 2018",1090.42,1092.9,1096.77,1090.42,950.76K,-0.32%
"Jul 24, 2018",1093.88,1087.73,1094.76,1085.57,1.37M,0.57%
"Jul 23, 2018",1087.73,1084.97,1089.18,1084.19,550.27K,0.25%
"Jul 20, 2018",1084.97,1084.9,1085.93,1081.07,713.88K,0.10%
"Jul 19, 2018",1083.94,1087.42,1089.18,1083.37,656.84K,-0.31%
"Jul 18, 2018",1087.36,1081.58,1087.36,1080.66,906.42K,0.55%
"Jul 17, 2018",1081.39,1087.28,1089.23,1081.39,600.26K,-0.63%
"Jul 16, 2018",1088.24,1085.57,1089.35,1083.18,471.80K,0.32%
"Jul 13, 2018",1084.79,1083.17,1087.75,1081.46,1.05M,0.15%
"Jul 12, 2018",1083.17,1088.33,1088.33,1083.14,1.27M,-0.47%
"Jul 11, 2018",1088.33,1088.89,1088.89,1083.8,1.44M,-0.05%
"Jul 10, 2018",1088.89,1081.71,1092.19,1079.91,1.96M,0.74%
"Jul 09, 2018",1080.93,1077.47,1081.21,1077.11,2.21M,0.31%
"Jul 04, 2018",1077.56,1076.02,1077.56,1070.02,1.38M,0.14%
"Jul 03, 2018",1076.02,1070.58,1078.15,1070.37,1.50M,0.52%
"Jul 02, 2018",1070.5,1064.52,1070.88,1057.5,2.48M,0.59%
"Jun 29, 2018",1064.2,1051.82,1064.99,1051.82,2.30M,1.17%
"Jun 28, 2018",1051.85,1051.72,1056.95,1049.96,1.61M,0.01%
"Jun 27, 2018",1051.72,1061.27,1065.2,1043.18,1.49M,-0.92%
"Jun 26, 2018",1061.49,1066.34,1068.33,1061.49,1.80M,-0.46%
"Jun 25, 2018",1066.4,1064.15,1070.53,1064.15,2.21M,0.21%
"Jun 22, 2018",1064.12,1065.45,1069.46,1062.54,1.67M,-0.03%
"Jun 21, 2018",1064.44,1070.03,1073.57,1064.44,1.52M,-0.52%
"Jun 20, 2018",1070.03,1068.11,1077.66,1068.11,2.20M,0.17%
"Jun 19, 2018",1068.21,1069.61,1070.15,1065.92,1.75M,-0.11%
"Jun 18, 2018",1069.4,1079.25,1080.15,1069.4,805.90K,-0.79%
"Jun 15, 2018",1077.88,1075.66,1079.37,1074.64,4.12M,0.23%
"Jun 14, 2018",1075.38,1082.02,1082.92,1074.52,1.28M,-0.61%
"Jun 13, 2018",1082.02,1079.02,1082.02,1076.87,1.40M,0.29%
"Jun 12, 2018",1078.94,1077.28,1084.81,1077.28,1.10M,0.15%
"Jun 11, 2018",1077.28,1077.07,1082.79,1077.07,851.73K,-0.01%
"Jun 08, 2018",1077.37,1078.76,1080.04,1075.75,1.16M,-0.09%
"Jun 07, 2018",1078.38,1074,1081.87,1074,1.07M,0.48%
